Time,Altitude,Velocity,Acceleration_m_s2,Calculated_Cd,Mach,,,
41.04,10200,-6.6092,-8.4043,0,-0.019268805,,,
41.123,10200,-7.3018,-8.2866,0,-0.021288047,,,
41.209,10200,-8.0099,-8.1787,0,-0.023352478,,,
41.297,10200,-8.7248,-8.0709,0,-0.025436735,,,
41.387,10200,-9.4459,-7.9532,0,-0.027539067,,,
41.479,10200,-10.1717,-7.8257,0,-0.029655102,,,
41.573,10200,-10.9018,-7.708,0,-0.031783673,,,
41.669,10200,-11.6362,-7.5903,0,-0.033924781,,,
41.767,10200,-12.3747,-7.4825,0,-0.036077843,,,
41.867,10200,-13.1181,-7.3844,0,-0.03824519,,,
41.97,10200,-13.8716,-7.2471,0,-0.040441983,,,
42.074,10200,-14.6182,-7.1098,0,-0.042618659,,,
42.18,10200,-15.3661,-7.0019,0,-0.044799125,,,
42.288,10200,-16.1149,-6.8647,0,-0.046982216,,,
42.398,10200,-16.8651,-6.7764,0,-0.049169388,,,
42.511,10200,-17.6253,-6.6783,0,-0.051385714,,,
42.626,10200,-18.3871,-6.5705,0,-0.053606706,,,
42.745,10200,-19.162,-6.4528,0,-0.055865889,,,
42.866,10200,-19.9339,-6.3057,0,-0.058116327,,,
42.989,10200,-20.701,-6.1684,0,-0.06035277,,,
43.114,10200,-21.466,-6.0703,0,-0.06258309,,,
43.243,10200,-22.2389,-5.9134,0,-0.064836443,,,
43.375,10200,-23.0098,-5.7663,0,-0.067083965,,,
43.509,10200,-23.7739,-5.6388,0,-0.069311662,,,
43.647,10200,-24.5433,-5.5113,0,-0.07155481,,,
43.788,10200,-25.3079,-5.3348,0,-0.073783965,,,
43.933,10200,-26.0687,-5.1583,0,-0.076002041,,,
44.08,10200,-26.8183,-5.0406,0,-0.078187464,,,
44.233,10200,-27.5753,-4.8543,0,-0.080394461,,,
44.389,10200,-28.3165,-4.6484,0,-0.082555394,,,
44.548,10200,-29.0439,-4.5013,0,-0.084676093,,,
44.712,10200,-29.766,-4.3051,0,-0.086781341,,,
44.88,10200,-30.4761,-4.1482,0,-0.088851603,,,
45.054,10200,-31.1876,-4.0305,0,-0.090925948,,,
45.236,10100,-31.906,-3.8638,0,-0.093020408,,,
45.425,10100,-32.6214,-3.7069,0,-0.095106122,,,
45.623,10100,-33.3408,-3.5598,0,-0.097203499,,,
45.831,10100,-34.0609,-3.3637,0,-0.099302915,,,
46.049,10100,-34.7717,-3.1577,0,-0.101375219,,,
46.278,10100,-35.469,-2.9322,0,-0.103408163,,,
46.517,10100,-36.1429,-2.7066,0,-0.105372886,,,
46.768,10100,-36.7915,-2.4615,0,-0.107263848,,,
47.028,10100,-37.4021,-2.2359,0,-0.109044023,,,
47.299,10100,-37.9841,-2.0594,0,-0.110740816,,,
47.588,10100,-38.5552,-1.8927,0,-0.112405831,,,
47.902,10100,-39.1187,-1.6966,0,-0.114048688,,,
48.239,10000,-39.6541,-1.4808,0,-0.115609621,,,
48.596,10000,-40.1582,-1.3435,0,-0.1170793,,,
49.004,10000,-40.6684,-1.1572,0,-0.118566764,,,
49.472,9983.006,-41.1641,-0.9611,0,-0.120011953,,,
49.972,9961.918,-41.5955,-0.7649,0,-0.121269679,,,
50.472,9940.615,-41.929,-0.5688,0,-0.122241983,,,
50.972,9919.145,-42.1889,-0.4707,0,-0.122999708,,,
51.472,9897.547,-42.3948,-0.353,0,-0.1236,,,
51.972,9875.847,-42.5492,-0.2648,0,-0.124050146,,,
52.472,9854.069,-42.6645,-0.1961,0,-0.124386297,,,
52.972,9832.233,-42.7429,-0.1177,0,-0.124614869,,,
53.472,9810.357,-42.792,-0.0785,0,-0.124758017,,,
53.972,9788.455,-42.8238,-0.049,0,-0.124850729,,,
54.472,9766.536,-42.8385,-0.0098,0,-0.124893586,,,
54.972,9744.609,-42.8361,0.0196,0,-0.124886589,,,
55.472,9722.684,-42.8214,0.0392,0,-0.124843732,,,
55.972,9700.767,-42.7993,0.049,0,-0.1247793,,,
56.472,9678.861,-42.7723,0.0588,0,-0.124700583,,,
56.972,9656.969,-42.7405,0.0686,0,-0.124607872,,,
57.472,9635.093,-42.7012,0.0883,0,-0.124493294,,,
57.972,9613.237,-42.6571,0.0883,0,-0.124364723,,,
58.472,9591.403,-42.613,0.0883,0,-0.124236152,,,
58.972,9569.591,-42.5664,0.0981,0,-0.124100292,,,
59.472,9547.802,-42.5174,0.0981,0,-0.123957434,,,
59.972,9526.038,-42.4683,0.0981,0,-0.123814286,,,
60.472,9504.299,-42.4169,0.1079,0,-0.123664431,,,
60.972,9482.586,-42.3629,0.1079,0,-0.123506997,,,
61.472,9460.899,-42.309,0.1079,0,-0.123349854,,,
61.972,9439.238,-42.255,0.1079,0,-0.12319242,,,
62.472,9417.606,-42.1987,0.1177,0,-0.12302828,,,
62.972,9396.001,-42.1398,0.1177,0,-0.12285656,,,
63.472,9374.426,-42.081,0.1177,0,-0.122685131,,,
63.972,9352.879,-42.0221,0.1177,0,-0.122513411,,,
64.472,9331.36,-41.9633,0.1177,0,-0.122341983,,,
64.972,9309.869,-41.9045,0.1177,0,-0.122170554,,,
65.472,9288.407,-41.8456,0.1177,0,-0.121998834,,,
65.972,9266.973,-41.7868,0.1177,0,-0.121827405,,,
66.472,9245.568,-41.7279,0.1177,0,-0.121655685,,,
66.972,9224.19,-41.6715,0.1079,0,-0.121491254,,,
67.472,9202.841,-41.6176,0.1079,0,-0.121334111,,,
67.972,9181.519,-41.5637,0.1079,0,-0.121176968,,,
68.472,9160.226,-41.5097,0.1079,0,-0.121019534,,,
68.972,9138.96,-41.4558,0.1079,0,-0.120862391,,,
69.472,9117.722,-41.4019,0.1079,0,-0.120705248,,,
69.972,9096.511,-41.3479,0.1079,0,-0.120547813,,,
70.472,9075.327,-41.294,0.1079,0,-0.120390671,,,
70.972,9054.17,-41.2401,0.1079,0,-0.120233528,,,
71.472,9033.04,-41.1861,0.1079,0,-0.120076093,,,
71.972,9011.937,-41.1322,0.1079,0,-0.11991895,,,
72.472,8990.86,-41.0782,0.1079,0,-0.119761516,,,
72.972,8969.809,-41.0243,0.1079,0,-0.119604373,,,
73.472,8948.786,-40.9704,0.1079,0,-0.11944723,,,
73.972,8927.789,-40.9164,0.1079,0,-0.119289796,,,
74.472,8906.819,-40.8625,0.1079,0,-0.119132653,,,
74.972,8885.876,-40.8086,0.1079,0,-0.11897551,,,
75.472,8864.96,-40.7546,0.1079,0,-0.118818076,,,
75.972,8844.07,-40.7007,0.1079,0,-0.118660933,,,
76.472,8823.207,-40.6468,0.1079,0,-0.11850379,,,
76.972,8802.371,-40.5928,0.1079,0,-0.118346356,,,
77.472,8781.562,-40.5389,0.1079,0,-0.118189213,,,
77.972,8760.779,-40.4849,0.1079,0,-0.118031778,,,
78.472,8740.022,-40.431,0.1079,0,-0.117874636,,,
78.972,8719.291,-40.3771,0.1079,0,-0.117717493,,,
79.472,8698.587,-40.3231,0.1079,0,-0.117560058,,,
79.972,8677.908,-40.2692,0.1079,0,-0.117402915,,,
80.472,8657.256,-40.2177,0.0981,0,-0.11725277,,,
80.972,8636.629,-40.1687,0.0981,0,-0.117109913,,,
81.472,8616.027,-40.1196,0.0981,0,-0.116966764,,,
81.972,8595.451,-40.0706,0.0981,0,-0.116823907,,,
82.472,8574.9,-40.0216,0.0981,0,-0.11668105,,,
82.972,8554.374,-39.9725,0.0981,0,-0.116537901,,,
83.472,8533.872,-39.9235,0.0981,0,-0.116395044,,,
83.972,8513.396,-39.8745,0.0981,0,-0.116252187,,,
84.472,8492.944,-39.8254,0.0981,0,-0.116109038,,,
84.972,8472.516,-39.7764,0.0981,0,-0.115966181,,,
85.472,8452.113,-39.7274,0.0981,0,-0.115823324,,,
85.972,8431.735,-39.6783,0.0981,0,-0.115680175,,,
86.472,8411.382,-39.6293,0.0981,0,-0.115537318,,,
86.972,8391.054,-39.5803,0.0981,0,-0.115394461,,,
87.472,8370.751,-39.5312,0.0981,0,-0.115251312,,,
87.972,8350.473,-39.4822,0.0981,0,-0.115108455,,,
88.472,8330.22,-39.4332,0.0981,0,-0.114965598,,,
88.972,8309.991,-39.3841,0.0981,0,-0.114822449,,,
89.472,8289.788,-39.3351,0.0981,0,-0.114679592,,,
89.972,8269.609,-39.2861,0.0981,0,-0.114536735,,,
90.472,8249.455,-39.237,0.0981,0,-0.114393586,,,
90.972,8229.326,-39.188,0.0981,0,-0.114250729,,,
91.472,8209.221,-39.139,0.0981,0,-0.114107872,,,
91.972,8189.139,-39.0899,0.0981,0,-0.113964723,,,
92.472,8169.082,-39.0409,0.0981,0,-0.113821866,,,
92.972,8149.048,-38.9919,0.0981,0,-0.113679009,,,
93.472,8129.039,-38.9453,0.0883,0,-0.113543149,,,
93.972,8109.053,-38.8987,0.0981,0,-0.113407289,,,
94.472,8089.091,-38.8521,0.0883,0,-0.113271429,,,
94.972,8069.151,-38.808,0.0883,0,-0.113142857,,,
95.472,8049.235,-38.7614,0.0981,0,-0.113006997,,,
95.972,8029.342,-38.7148,0.0883,0,-0.112871137,,,
96.472,8009.472,-38.6707,0.0883,0,-0.112742566,,,
96.972,7989.625,-38.6266,0.0883,0,-0.112613994,,,
97.472,7969.801,-38.5825,0.0883,0,-0.112485423,,,
97.972,7949.999,-38.5383,0.0883,0,-0.11235656,,,
98.472,7930.221,-38.4942,0.0883,0,-0.112227988,,,
98.972,7910.465,-38.4501,0.0883,0,-0.112099417,,,
99.472,7890.733,-38.4059,0.0883,0,-0.111970554,,,
99.972,7871.023,-38.3618,0.0883,0,-0.111841983,,,
100.472,7851.338,-38.3152,0.0981,0,-0.111706122,,,
100.972,7831.675,-38.2686,0.0883,0,-0.111570262,,,
101.472,7812.036,-38.2245,0.0883,0,-0.111441691,,,
101.972,7792.419,-38.1804,0.0883,0,-0.11131312,,,
102.472,7772.825,-38.1363,0.0883,0,-0.111184548,,,
102.972,7753.254,-38.0921,0.0883,0,-0.111055685,,,
103.472,7733.705,-38.048,0.0883,0,-0.110927114,,,
103.972,7714.18,-38.0039,0.0883,0,-0.110798542,,,
104.472,7694.676,-37.9597,0.0883,0,-0.110669679,,,
104.972,7675.195,-37.9156,0.0883,0,-0.110541108,,,
105.472,7655.736,-37.8715,0.0883,0,-0.110412536,,,
105.972,7636.299,-37.8273,0.0883,0,-0.110283673,,,
106.472,7616.884,-37.7832,0.0883,0,-0.110155102,,,
106.972,7597.49,-37.7391,0.0883,0,-0.110026531,,,
107.472,7578.119,-37.695,0.0883,0,-0.109897959,,,
107.972,7558.769,-37.6508,0.0883,0,-0.109769096,,,
108.472,7539.441,-37.6067,0.0883,0,-0.109640525,,,
108.972,7520.134,-37.5626,0.0883,0,-0.109511953,,,
109.472,7500.848,-37.5209,0.0785,0,-0.109390379,,,
109.972,7481.583,-37.4792,0.0883,0,-0.109268805,,,
110.472,7462.339,-37.4351,0.0883,0,-0.109140233,,,
110.972,7443.117,-37.3909,0.0883,0,-0.10901137,,,
111.472,7423.916,-37.3468,0.0883,0,-0.108882799,,,
111.972,7404.736,-37.3027,0.0883,0,-0.108754227,,,
112.472,7385.579,-37.2586,0.0883,0,-0.108625656,,,
112.972,7366.442,-37.2144,0.0883,0,-0.108496793,,,
113.472,7347.328,-37.1703,0.0883,0,-0.108368222,,,
113.972,7328.235,-37.1262,0.0883,0,-0.10823965,,,
114.472,7309.163,-37.082,0.0883,0,-0.108110787,,,
114.972,7290.113,-37.0379,0.0883,0,-0.107982216,,,
115.472,7271.084,-36.9938,0.0883,0,-0.107853644,,,
115.972,7252.076,-36.9496,0.0883,0,-0.107724781,,,
116.472,7233.089,-36.9055,0.0883,0,-0.10759621,,,
116.972,7214.123,-36.8614,0.0883,0,-0.107467638,,,
117.472,7195.178,-36.8197,0.0785,0,-0.107346064,,,
117.972,7176.253,-36.7805,0.0785,0,-0.107231778,,,
118.472,7157.35,-36.7413,0.0785,0,-0.107117493,,,
118.972,7138.467,-36.702,0.0785,0,-0.107002915,,,
119.472,7119.604,-36.6628,0.0785,0,-0.10688863,,,
