Time,Real_Alt,Baro_Alt,kf_altitude,Real_G,Sens_G,Real_Vel,kf_velocity,Pred_Apogee
0.000,875.000,875.250,875.000,0.000,0.000,0.0000,0.0000,875.00
0.010,875.000,874.739,874.826,2.023,1.869,0.0992,0.1816,874.83
0.020,875.002,874.929,874.870,5.045,4.913,0.4458,0.6652,874.87
0.030,875.009,875.251,874.986,8.070,7.507,1.0888,1.4111,874.99
0.040,875.024,875.189,875.047,11.104,10.590,2.0290,2.4565,875.05
0.052,875.057,874.822,875.036,12.559,12.020,3.4213,3.8587,875.04
0.062,875.097,874.986,875.066,12.620,11.900,4.6559,5.0206,875.07
0.072,875.149,875.133,875.124,12.681,13.010,5.8965,6.2976,875.12
0.082,875.214,875.025,875.173,12.743,13.070,7.1431,7.5668,875.17
0.092,875.291,875.522,875.284,12.804,11.805,8.3958,8.7478,875.28
0.101,875.372,875.266,875.357,12.859,11.887,9.5283,9.7879,875.36
0.111,875.473,875.539,875.469,12.836,13.335,10.7882,11.1041,875.47
0.121,875.587,875.492,875.578,12.813,13.817,12.0459,12.4490,875.58
0.131,875.713,875.859,875.721,12.790,11.789,13.3013,13.6236,875.72
0.141,875.852,875.975,875.872,12.767,11.909,14.5544,14.8062,875.87
0.151,876.004,875.816,876.011,12.744,13.183,15.8053,16.0707,876.01
0.161,876.168,876.390,876.193,12.720,12.282,17.0539,17.3062,876.19
0.171,876.344,876.101,876.353,12.697,13.158,18.3002,18.5559,876.35
0.181,876.533,876.542,876.545,12.674,12.357,19.5442,19.7676,876.54
0.190,876.713,876.518,876.714,12.653,13.318,20.6619,20.9093,876.71
0.200,876.926,876.936,876.930,12.657,12.582,21.9029,22.1448,876.93
0.210,877.151,877.310,877.167,12.661,12.453,23.1443,23.3932,877.17
0.220,877.388,877.594,877.419,12.666,13.130,24.3862,24.7146,877.42
0.230,877.638,877.381,877.654,12.670,12.401,25.6285,25.8774,877.65
0.240,877.900,878.199,877.937,12.674,13.681,26.8712,27.2720,877.94
0.250,878.175,878.171,878.213,12.679,12.670,28.1143,28.5063,878.21
0.260,878.462,878.284,878.491,12.683,12.772,29.3579,29.7163,878.49
0.270,878.761,878.726,878.790,12.687,12.618,30.6019,30.9408,878.79
0.280,879.073,879.339,879.120,12.691,12.203,31.8462,32.1843,879.12
0.290,879.397,879.419,879.446,12.696,13.436,33.0910,33.4965,879.45
0.300,879.734,879.466,879.768,12.700,13.023,34.3363,34.7096,879.77
0.310,880.084,880.149,880.123,12.704,12.808,35.5819,35.9716,880.12
0.320,880.445,880.738,880.504,12.706,12.706,36.8279,37.2681,880.50
0.335,881.011,880.959,881.070,12.712,12.646,38.6974,39.1045,881.07
0.358,881.913,881.878,881.993,12.721,12.289,41.5656,41.8506,881.99
0.380,882.877,882.842,882.936,12.730,12.538,44.3111,44.5337,882.94
0.414,884.443,884.726,884.538,12.770,12.647,48.5623,48.8015,884.54
0.464,887.025,887.183,887.147,12.827,13.381,54.8378,55.3756,887.15
0.514,889.921,890.085,890.073,12.883,12.680,61.1410,61.5994,890.07
0.564,893.133,893.005,893.281,12.937,13.691,67.4712,68.2252,893.28
0.614,896.662,896.528,896.807,12.989,12.976,73.8274,74.4990,896.81
0.664,900.509,900.415,900.658,13.038,13.539,80.2083,81.0626,900.66
0.714,904.677,904.801,904.867,13.086,13.632,86.6131,87.7293,904.87
0.764,909.165,908.877,909.327,13.130,12.344,93.0403,93.6546,909.33
0.814,913.975,913.844,914.126,13.171,13.425,99.4884,100.1636,914.13
0.864,919.107,918.884,919.235,13.208,13.168,105.9557,106.5342,919.24
0.914,924.564,924.369,924.675,13.242,13.406,112.4403,113.0386,924.67
0.965,930.494,930.325,930.573,13.272,13.691,119.0707,119.8345,930.57
1.015,936.609,936.875,936.755,13.322,13.949,125.5906,126.7005,936.76
1.065,943.050,943.085,943.231,13.371,13.333,132.1349,133.2135,943.23
1.115,949.820,949.835,950.034,13.420,14.061,138.7031,140.0762,950.03
1.165,956.918,956.896,957.174,13.474,14.462,145.2966,147.1257,957.17
1.215,964.347,964.351,964.644,13.533,12.670,151.9178,153.2970,964.64
1.265,972.107,972.348,972.460,13.601,13.601,158.5702,159.9532,972.46
1.315,980.201,980.376,980.584,13.680,12.625,165.2585,166.1190,980.58
1.365,988.631,988.791,989.025,13.763,13.443,171.9866,172.6847,989.02
1.415,997.397,997.297,997.769,13.851,13.771,178.7567,179.3865,997.77
1.465,1006.504,1006.648,1006.870,13.942,12.962,185.5706,185.7211,1006.87
1.515,1015.952,1015.707,1016.250,14.030,12.932,192.4283,192.0107,1016.25
1.565,1025.744,1025.517,1025.964,14.109,13.461,199.3271,198.5717,1025.96
1.615,1035.882,1036.099,1036.082,14.179,15.284,206.2623,206.0701,1036.08
1.665,1046.368,1046.417,1046.549,14.236,14.440,213.2287,213.1418,1046.55
1.715,1057.202,1056.987,1057.353,14.279,15.180,220.2197,220.5585,1057.35
1.765,1068.387,1068.193,1068.515,14.309,13.584,227.2285,227.1971,1068.51
1.815,1079.923,1080.035,1080.060,14.325,15.317,234.2486,234.7083,1080.06
1.865,1091.809,1091.870,1091.962,14.342,13.571,241.2767,241.3651,1091.96
1.915,1104.047,1105.127,1104.218,14.371,15.315,248.3162,248.8770,1104.22
1.961,1115.547,1114.112,1115.811,14.412,13.960,254.8083,255.1768,1115.81
2.004,1126.638,1127.592,1126.911,14.470,14.043,260.8979,261.1005,1126.91
2.054,1139.857,1139.889,1140.156,14.549,15.469,268.0123,268.6882,1140.16
2.104,1153.433,1152.750,1153.779,14.619,15.413,275.1633,276.2483,1153.78
2.154,1167.367,1165.590,1167.777,14.668,15.127,282.3435,283.6680,1167.78
2.176,1173.685,1175.456,1174.050,14.679,13.801,285.5093,286.6466,1174.05
2.209,1183.295,1183.443,1183.593,14.642,15.646,290.2537,291.7118,1183.59
2.258,1197.586,1196.660,1198.046,14.566,13.477,297.2713,298.1902,1198.05
2.308,1212.627,1213.215,1213.144,14.497,15.365,304.3966,305.7266,1213.14
2.358,1228.023,1227.706,1228.598,14.440,13.701,311.4909,312.4468,1228.60
2.395,1239.534,1239.431,1240.249,14.424,13.442,316.7275,317.3259,1240.25
2.434,1252.027,1257.054,1252.725,14.424,13.442,322.2441,322.4689,1252.72
2.484,1268.313,1271.640,1269.031,14.441,14.892,329.3209,329.7732,1269.03
2.534,1284.953,1283.878,1285.699,14.389,14.592,336.3890,336.9305,1285.70
2.569,1297.027,1287.492,1297.571,14.326,13.323,341.3170,341.5049,1297.57
2.602,1308.066,1308.378,1308.912,14.257,13.266,345.9420,345.7996,1308.91
2.650,1324.893,1341.841,1325.681,14.148,15.096,352.6274,352.9078,1325.68
2.700,1342.694,1350.373,1343.509,14.078,14.880,359.5474,360.2065,1343.51
2.737,1356.344,1353.514,1356.930,14.064,13.880,364.6530,365.2446,1356.93
2.778,1371.395,1384.131,1372.021,14.083,14.160,370.3116,370.9400,1372.02
2.828,1390.085,1374.247,1390.739,14.133,13.910,377.2292,377.7627,1390.74
2.878,1408.826,1403.310,1409.804,14.162,14.403,384.1662,384.8273,1409.80
2.887,1412.433,1369.375,1413.273,14.163,15.230,385.4162,386.1719,1413.27
2.901,1417.867,1409.363,1418.694,14.144,15.210,387.3594,388.2610,1418.69
2.922,1426.068,1391.698,1426.880,14.112,15.043,390.2689,391.3599,1426.88
2.954,1438.487,1402.863,1439.479,14.065,15.023,394.6900,396.0759,1439.48
3.001,1457.373,1519.646,1458.258,14.014,15.085,401.1610,403.0313,1458.26
3.039,1472.627,1520.119,1473.681,14.011,15.110,406.3828,408.6639,1473.68
3.089,1493.116,1570.558,1494.288,14.020,14.187,413.2551,415.6229,1494.29
3.139,1513.950,1567.529,1515.236,13.996,13.634,420.1236,422.3102,1515.24
3.187,1534.237,1491.613,1535.674,13.916,14.766,426.6930,429.2634,1535.67
3.237,1555.740,1418.914,1557.296,13.811,12.954,433.4907,435.6174,1557.30
3.287,1577.582,1457.751,1579.257,13.725,14.675,440.2416,442.8155,1579.26
3.337,1599.760,1585.800,1601.563,13.680,13.467,446.9604,449.4211,1601.56
3.387,1622.274,1415.363,1624.206,13.614,14.025,453.6520,456.3003,1624.21
3.437,1645.122,1897.855,1647.178,13.513,12.815,460.3026,462.5859,1647.18
3.487,1668.300,1834.186,1670.475,13.414,13.718,466.9042,469.3148,1670.48
3.537,1691.808,1694.114,1694.116,13.333,14.262,473.4616,476.3102,1694.12
3.587,1715.643,1439.795,1718.106,13.269,14.268,479.9835,483.3088,1718.11
3.637,1739.803,2075.007,1742.431,13.200,12.940,486.4729,489.6559,1742.43
3.658,1750.065,2248.080,1752.743,13.166,13.769,489.1878,492.4926,1752.74
3.690,1765.565,1524.793,1768.571,12.816,13.549,493.2645,496.7459,1768.57
3.737,1789.049,2191.549,1792.051,12.281,12.274,499.0483,502.4052,1792.05
3.787,1814.148,1961.669,1817.324,11.727,12.511,504.9342,508.5419,1817.32
3.837,1839.534,1180.812,1842.896,11.180,11.753,510.5502,514.3067,1842.90
3.887,1865.194,1557.358,1868.745,10.637,10.923,515.8990,519.6645,1868.74
3.937,1891.115,2925.388,1894.852,10.085,10.060,520.9794,524.5989,1894.85
3.987,1917.283,3792.153,1921.195,9.526,9.227,525.7873,529.1250,1921.19
4.037,1943.685,1818.118,1947.755,8.956,8.431,530.3185,533.2603,1947.75
4.087,1970.306,2496.791,1974.521,8.389,8.445,534.5709,537.4026,1974.52
4.137,1997.133,1460.042,2001.487,7.833,7.810,538.5480,541.2335,2001.49
4.170,2015.003,3370.875,2019.386,7.468,7.167,541.0238,543.5538,2019.39
4.220,2041.958,1048.466,2046.649,7.288,6.989,544.6415,546.9819,2046.65
4.270,2069.275,1435.628,2074.079,7.102,6.592,548.1694,550.2153,2074.08
4.320,2096.767,2146.345,2101.679,6.890,7.296,551.5998,553.7939,2101.68
4.370,2124.428,4903.421,2129.447,6.667,6.355,554.9235,556.9110,2129.45
4.420,2152.252,1643.966,2157.373,6.472,6.588,558.1448,560.1426,2157.37
4.470,2180.235,3186.677,2185.458,6.301,6.316,561.2763,563.2404,2185.46
4.493,2193.350,6546.267,2198.430,6.221,6.703,562.6885,564.7529,2198.43
4.528,2213.085,-330.730,2218.231,5.865,5.904,564.7626,566.7802,2218.23
4.578,2241.391,6229.487,2246.632,5.333,4.980,567.5080,569.2229,2246.63
4.628,2269.828,1472.071,2275.156,4.778,5.136,569.9869,571.7422,2275.16
4.678,2298.382,6450.528,2303.798,4.232,4.495,572.1958,573.9469,2303.80
4.728,2327.039,4348.133,2332.540,3.714,3.596,574.1439,575.7108,2332.54
4.778,2355.788,7292.448,2361.367,3.206,3.444,575.8405,577.4003,2361.37
4.828,2384.615,8636.298,2390.272,2.691,2.805,577.2862,578.7764,2390.27
4.878,2413.508,7559.199,2419.238,2.163,2.243,578.4762,579.8764,2419.24
4.881,2415.238,7001.814,2420.978,2.130,2.176,578.5394,579.9404,2420.98
4.885,2417.833,10039.636,2423.298,2.106,2.170,578.6225,580.0256,2423.30
4.892,2421.726,9061.959,2427.359,2.068,2.167,578.7657,580.1744,2427.36
4.902,2427.567,8118.662,2433.161,2.011,2.094,578.9657,580.3798,2433.16
4.917,2436.333,6804.456,2441.869,1.923,2.023,579.2551,580.6776,2441.87
4.940,2449.490,10472.419,2455.229,1.792,1.695,579.6740,581.0600,2455.23
4.974,2469.242,8738.447,2474.994,1.598,1.558,580.2392,581.5796,2474.99
5.024,2498.271,-2918.297,2504.091,1.332,1.428,580.9575,582.2802,2504.09
5.074,2527.332,10484.110,2533.219,1.079,1.157,581.5486,582.8477,2533.22
5.124,2556.420,-6151.780,2562.372,0.821,0.845,582.0145,583.2623,2562.37
5.174,2585.528,-2152.853,2591.542,0.549,0.552,582.3503,583.5331,2591.54
5.224,2614.649,-7152.860,2620.721,0.274,0.264,582.5521,583.6625,2620.72
5.274,2643.777,-7008.382,2649.905,0.010,0.009,582.6217,583.6672,2649.90
5.324,2672.906,-4285.616,2679.085,-0.254,-0.255,582.5619,583.5421,19755.80
5.374,2702.028,-544.081,2708.255,-0.517,-0.515,582.3729,583.2896,19771.18
5.424,2731.138,-1495.783,2737.410,-0.783,-0.786,582.0542,582.9042,19778.88
5.474,2760.228,518.928,2766.542,-1.054,-1.076,581.6038,582.3764,19778.27
5.483,2765.341,-872.094,2771.783,-1.101,-1.034,581.5087,582.2852,19778.35
5.496,2773.009,10284.616,2779.352,-1.154,-1.233,581.3650,582.1280,19777.05
5.516,2784.508,6060.197,2790.992,-1.230,-1.308,581.1312,581.8714,19774.16
5.546,2801.747,2208.605,2808.443,-1.341,-1.234,580.7530,581.5081,19551.05
5.590,2827.584,-1001.066,2834.014,-1.505,-1.592,580.1390,580.8208,18579.46
5.640,2856.570,-1195.852,2863.034,-1.700,-1.753,579.3532,579.9612,17672.48
5.690,2885.514,10577.454,2892.010,-1.905,-1.772,578.4694,579.0919,16915.97
5.740,2914.411,-1401.809,2920.938,-2.106,-2.155,577.4860,578.0348,16156.52
5.790,2943.257,-1532.949,2949.812,-2.297,-2.326,576.4066,576.8937,15513.75
5.840,2972.047,2672.945,2978.625,-2.472,-2.502,575.2374,575.6665,14975.46
5.890,3000.776,6121.997,3007.374,-2.664,-2.856,573.9782,574.2656,14437.83
5.940,3029.440,10118.584,3036.053,-2.864,-2.812,572.6229,572.8862,13963.32
5.990,3058.034,2355.680,3064.659,-3.061,-3.098,571.1703,571.3668,13512.86
6.040,3086.552,332.100,3093.185,-3.249,-3.493,569.6233,569.6536,13086.88
6.090,3114.991,1294.251,3121.628,-3.438,-3.217,567.9839,568.0755,12747.47
6.137,3141.555,6489.340,3148.285,-3.620,-3.872,566.3573,566.2903,12388.74
6.187,3169.826,1264.439,3176.553,-3.901,-3.792,564.5134,564.4305,11946.51
6.237,3198.001,6163.798,3204.727,-4.174,-3.901,562.5337,562.5172,11567.40
6.287,3226.074,-1532.123,3232.797,-4.447,-4.579,560.4201,560.2712,11180.17
6.322,3245.661,5635.844,3252.376,-4.635,-4.942,558.8615,558.5743,10964.03
6.372,3273.546,3245.050,3280.246,-4.604,-4.824,556.5964,556.2081,10950.06
6.422,3301.318,2174.078,3307.997,-4.579,-4.817,554.3450,553.8455,10932.19
6.472,3328.977,6347.907,3335.637,-4.548,-4.290,552.1074,551.7411,10925.28
6.522,3356.526,6184.278,3363.168,-4.518,-4.536,549.8847,549.5164,10915.54
6.572,3383.963,5740.905,3390.590,-4.485,-4.412,547.6775,547.3524,10911.28
6.622,3411.291,-153.828,3417.906,-4.443,-4.226,545.4887,545.2794,10915.61
6.672,3438.510,4593.442,3445.116,-4.412,-4.360,543.3177,543.1409,10907.45
6.722,3465.620,548.130,3472.217,-4.396,-4.626,541.1583,540.8720,10881.83
6.772,3492.623,5078.558,3499.207,-4.376,-4.391,539.0077,538.7180,10865.42
6.822,3519.518,3037.037,3526.089,-4.341,-4.316,536.8706,536.6008,10864.14
6.872,3546.307,1252.555,3552.864,-4.302,-4.553,534.7516,534.3676,10863.56
6.922,3572.991,5166.270,3579.528,-4.270,-4.374,532.6500,532.2219,10856.08
6.972,3599.570,5903.536,3606.085,-4.249,-4.426,530.5615,530.0507,10837.20
7.022,3626.044,6031.769,3632.532,-4.233,-4.474,528.4820,527.8561,10817.10
7.072,3652.415,4211.170,3658.872,-4.206,-4.337,526.4130,525.7288,10811.63
7.122,3678.683,1496.552,3685.110,-4.167,-3.928,524.3602,523.8022,10816.96
7.172,3704.849,4022.002,3711.248,-4.133,-4.273,522.3253,521.7064,10812.67
7.222,3730.913,5351.743,3737.280,-4.109,-4.373,520.3047,519.5616,10796.92
7.272,3756.876,2739.620,3763.210,-4.092,-3.878,518.2941,517.6594,10782.88
7.322,3782.740,5372.290,3789.040,-4.074,-4.333,516.2921,515.5341,10766.62
7.372,3808.503,2479.600,3814.767,-4.049,-3.995,514.3006,513.5745,10762.72
7.422,3834.167,2660.775,3840.397,-4.015,-3.958,512.3235,511.6331,10764.46
7.472,3859.733,3024.349,3865.931,-3.983,-3.879,510.3627,509.7306,10764.01
7.522,3885.201,4657.572,3891.367,-3.956,-4.131,508.4163,507.7044,10755.82
7.572,3910.572,2739.034,3916.705,-3.934,-3.894,506.4820,505.7944,10745.61
7.622,3935.846,4103.856,3941.950,-3.915,-3.650,504.5577,504.0040,10735.47
7.672,3961.025,2906.402,3967.103,-3.899,-3.821,502.6419,502.1297,10722.01
7.722,3986.108,3341.858,3992.164,-3.880,-3.754,500.7348,500.2885,10714.92
7.772,4011.096,2970.275,4017.131,-3.848,-3.869,498.8401,498.3906,10717.10
7.822,4035.989,3997.003,4042.002,-3.816,-3.933,496.9612,496.4617,10717.87
7.872,4060.789,3787.050,4066.777,-3.788,-3.875,495.0969,494.5610,10712.09
7.922,4085.496,4263.343,4091.458,-3.773,-3.878,493.2432,492.6590,10695.88
7.972,4110.111,4279.271,4116.041,-3.759,-4.058,491.3966,490.6687,10680.89
8.022,4134.633,4827.751,4140.524,-3.735,-4.030,489.5594,488.6921,10674.04
8.072,4159.064,4916.410,4164.915,-3.710,-3.581,487.7341,486.9355,10672.77
8.122,4183.404,4560.515,4189.217,-3.684,-3.672,485.9213,485.1346,10670.86
8.172,4207.654,4386.659,4213.428,-3.659,-3.702,484.1211,483.3189,10662.00
8.222,4231.813,3858.265,4237.552,-3.647,-3.440,482.3299,481.6314,10647.17
8.272,4255.884,3897.504,4261.589,-3.639,-3.628,480.5436,479.8521,10635.25
8.322,4279.865,3920.568,4285.535,-3.612,-3.859,478.7659,477.9593,10638.98
8.372,4303.758,4291.727,4309.392,-3.574,-3.313,477.0042,476.3343,10648.17
8.422,4327.563,4817.535,4333.163,-3.548,-3.736,475.2581,474.5020,10639.90
8.472,4351.281,4204.275,4356.846,-3.537,-3.449,473.5211,472.8104,10623.52
8.522,4374.912,4409.873,4380.441,-3.531,-3.692,471.7882,470.9995,10605.99
8.572,4398.457,4443.266,4403.948,-3.514,-3.463,470.0611,469.3011,10604.01
8.622,4421.916,4261.614,4427.367,-3.484,-3.746,468.3454,467.4637,10607.60
8.672,4445.289,4837.590,4450.699,-3.454,-3.404,466.6444,465.7941,10609.07
8.722,4468.578,4528.498,4473.943,-3.433,-3.656,464.9560,464.0009,10598.73
8.772,4491.782,4610.267,4497.100,-3.420,-3.534,463.2758,462.2677,10586.41
8.822,4514.903,4660.117,4520.174,-3.406,-3.176,461.6023,460.7100,10578.79
8.872,4537.940,4481.462,4543.167,-3.392,-3.536,459.9357,458.9754,10568.80
8.922,4560.894,4256.318,4566.075,-3.375,-3.316,458.2766,457.3487,10569.86
8.972,4583.765,4811.283,4588.902,-3.346,-3.324,456.6289,455.7184,10574.02
9.022,4606.554,4352.255,4611.649,-3.321,-3.176,454.9944,454.1606,10571.62
9.072,4629.261,4357.270,4634.314,-3.307,-3.473,453.3694,452.4571,10560.72
9.122,4651.888,4571.475,4656.898,-3.293,-3.228,451.7513,450.8735,10550.34
9.172,4674.434,4454.773,4679.400,-3.283,-3.400,450.1391,449.2056,10537.23
9.222,4696.899,4952.048,4701.819,-3.271,-3.352,448.5323,447.5616,10534.65
9.272,4719.284,4799.944,4724.157,-3.245,-3.318,446.9348,445.9341,10538.63
9.322,4741.590,4486.054,4746.415,-3.219,-3.189,445.3500,444.3701,10539.79
9.372,4763.816,4761.131,4768.592,-3.199,-3.355,443.7765,442.7246,10530.05
9.422,4785.965,5001.984,4790.686,-3.189,-3.431,442.2104,441.0414,10512.26
9.472,4808.035,4792.928,4812.702,-3.183,-2.941,440.6482,439.5988,10506.26
9.522,4830.027,4947.382,4834.643,-3.168,-3.238,439.0912,438.0106,10504.62
9.572,4851.941,4994.281,4856.504,-3.146,-3.173,437.5432,436.4542,10506.70
9.622,4873.778,5010.122,4878.291,-3.123,-2.892,436.0062,435.0357,10510.15
9.672,4895.539,4900.207,4900.007,-3.102,-2.888,434.4801,433.6190,10508.86
9.722,4917.224,4969.610,4921.653,-3.088,-2.921,432.9625,432.1862,10500.80
9.772,4938.833,4837.310,4943.226,-3.081,-2.993,431.4501,430.7184,10491.22
9.822,4960.366,5074.933,4964.725,-3.069,-3.015,429.9423,429.2394,10488.83
9.872,4981.824,5037.286,4986.149,-3.047,-3.021,428.4429,427.7574,10489.43
9.922,5003.207,5149.111,5007.499,-3.030,-3.094,426.9530,426.2399,10484.08
9.972,5024.517,4907.331,5028.774,-3.018,-3.025,425.4702,424.7561,10477.26
10.022,5045.752,5015.763,5049.976,-3.005,-2.950,423.9936,423.3093,10474.23
10.072,5066.913,4951.111,5071.106,-2.987,-2.886,422.5245,421.8935,10476.82
10.122,5088.001,5140.881,5092.162,-2.964,-3.200,421.0656,420.3241,10476.26
10.172,5109.017,5211.365,5113.140,-2.948,-3.088,419.6161,418.8093,10466.83
10.222,5129.960,5013.602,5134.042,-2.942,-3.128,418.1721,417.2752,10451.91
10.272,5150.831,5189.554,5154.868,-2.936,-3.021,416.7310,415.7933,10441.05
10.322,5171.631,5246.099,5175.624,-2.926,-2.729,415.2939,414.4549,10444.36
10.372,5192.358,5157.630,5196.309,-2.901,-3.087,413.8653,412.9408,10450.96
10.422,5213.014,5162.416,5216.919,-2.876,-2.951,412.4489,411.4935,10447.21
10.472,5233.600,5266.984,5237.458,-2.867,-3.003,411.0410,410.0204,10435.63
10.522,5254.116,5325.943,5257.922,-2.860,-2.963,409.6369,408.5671,10428.68
10.572,5274.561,5241.774,5278.318,-2.847,-2.649,408.2377,407.2678,10430.24
10.622,5294.937,5332.544,5298.647,-2.829,-2.728,406.8462,405.9299,10428.97
10.672,5315.243,5307.640,5318.909,-2.816,-2.884,405.4622,404.5155,10418.20
10.722,5335.480,5338.708,5339.099,-2.812,-2.857,404.0824,403.1143,10405.43
10.772,5355.648,5374.915,5359.223,-2.807,-2.632,402.7048,401.8234,10402.49
10.822,5375.748,5340.647,5379.278,-2.792,-2.910,401.3321,400.3958,10404.29
10.872,5395.779,5377.572,5399.265,-2.771,-2.759,399.9683,399.0424,10404.49
10.922,5415.742,5407.632,5419.183,-2.757,-2.796,398.6130,397.6709,10392.85
10.972,5435.637,5478.236,5439.035,-2.756,-2.589,397.2614,396.4011,10379.38
11.022,5455.465,5460.043,5458.819,-2.756,-2.897,395.9100,394.9799,10363.95
11.072,5475.225,5504.808,5478.533,-2.752,-2.850,394.5597,393.5818,10357.27
11.122,5494.918,5449.468,5498.176,-2.739,-2.888,393.2134,392.1651,10353.02
11.172,5514.544,5494.502,5517.750,-2.726,-2.844,391.8736,390.7704,10343.43
11.222,5534.102,5488.516,5537.254,-2.720,-2.784,390.5384,389.4048,10334.75
11.272,5553.594,5593.337,5556.690,-2.712,-2.803,389.2067,388.0301,10322.71
11.322,5573.020,5625.950,5576.059,-2.708,-2.673,387.8779,386.7189,10310.05
11.372,5592.379,5617.067,5595.363,-2.706,-2.599,386.5506,385.4442,10302.32
11.422,5611.672,5595.067,5614.603,-2.699,-2.669,385.2254,384.1348,10296.02
11.472,5630.899,5622.722,5633.774,-2.690,-2.838,383.9042,382.7426,10283.90
11.522,5650.060,5634.412,5652.878,-2.686,-2.728,382.5862,381.4045,10275.01
11.572,5669.155,5700.668,5671.914,-2.679,-2.833,381.2709,380.0149,10268.07
11.622,5688.184,5723.858,5690.882,-2.669,-2.645,379.9598,378.7177,10254.17
11.672,5707.148,5730.332,5709.786,-2.669,-2.682,378.6511,377.4022,10235.79
11.722,5726.046,5756.856,5728.622,-2.673,-2.784,377.3414,376.0364,10222.41
11.772,5744.879,5728.155,5747.393,-2.670,-2.526,376.0315,374.7973,10221.61
11.822,5763.646,5779.801,5766.099,-2.657,-2.766,374.7255,373.4408,10220.57
11.872,5782.348,5774.687,5784.737,-2.642,-2.707,373.4263,372.1130,10213.33
11.922,5800.986,5831.113,5803.308,-2.634,-2.821,372.1328,370.7293,10197.57
11.972,5819.559,5787.123,5821.811,-2.633,-2.776,370.8415,369.3679,10180.19
12.022,5838.067,5861.062,5840.246,-2.635,-2.675,369.5500,368.0560,10167.66
12.072,5856.511,5861.029,5858.616,-2.634,-2.728,368.2582,366.7181,10160.23
12.122,5874.890,5843.530,5876.917,-2.627,-2.834,366.9684,365.3279,10155.78
12.172,5893.205,5864.337,5895.154,-2.615,-2.447,365.6832,364.1275,10153.86
12.222,5911.455,5918.808,5913.330,-2.603,-2.524,364.4040,362.8896,10146.72
12.272,5929.642,5904.586,5931.442,-2.596,-2.643,363.1293,361.5934,10133.98
12.322,5947.765,5947.600,5949.490,-2.595,-2.533,361.8567,360.3511,10124.75
12.372,5965.825,5940.058,5967.475,-2.593,-2.705,360.5848,359.0245,10119.21
12.422,5983.821,6001.725,5985.392,-2.583,-2.779,359.3158,357.6615,10111.98
12.472,6001.753,5977.819,6003.241,-2.575,-2.762,358.0512,356.3066,10105.28
12.522,6019.623,6013.628,6021.025,-2.565,-2.549,356.7911,355.0563,10097.95
12.572,6037.430,6036.684,6038.745,-2.558,-2.751,355.5351,353.7071,10089.14
12.622,6055.174,6036.594,6056.398,-2.554,-2.597,354.2818,352.4334,10084.25
12.672,6072.855,6092.723,6073.991,-2.544,-2.394,353.0319,351.2593,10080.07
12.722,6090.474,6074.342,6091.521,-2.536,-2.663,351.7865,349.9529,10073.46
12.772,6108.031,6115.719,6108.988,-2.529,-2.506,350.5447,348.7240,10068.99
12.822,6125.526,6112.329,6126.396,-2.520,-2.323,349.3069,347.5845,10066.97
12.872,6142.959,6156.652,6143.742,-2.512,-2.676,348.0732,346.2720,10064.82
12.922,6160.330,6168.570,6161.024,-2.501,-2.540,346.8442,345.0262,10063.70
12.972,6177.640,6189.809,6178.246,-2.486,-2.478,345.6215,343.8109,10058.25
13.022,6194.889,6203.058,6195.407,-2.476,-2.385,344.4050,342.6411,10051.93
13.072,6212.078,6209.537,6212.507,-2.472,-2.547,343.1919,341.3918,10045.26
13.122,6229.206,6240.995,6229.544,-2.466,-2.657,341.9813,340.0884,10039.93
13.172,6246.273,6243.245,6246.519,-2.459,-2.460,340.7739,338.8820,10042.12
13.222,6263.280,6278.170,6263.431,-2.448,-2.573,339.5708,337.6200,10045.63
13.272,6280.227,6278.075,6280.283,-2.429,-2.389,338.3751,336.4483,10047.44
13.322,6297.115,6286.885,6297.078,-2.412,-2.237,337.1883,335.3511,10047.25
13.372,6313.943,6314.580,6313.817,-2.399,-2.301,336.0088,334.2227,10042.43
13.422,6330.713,6330.209,6330.500,-2.390,-2.268,334.8347,333.1103,10038.19
13.472,6347.424,6339.786,6347.124,-2.387,-2.566,333.6635,331.8517,10035.60
13.522,6364.076,6364.003,6363.688,-2.378,-2.296,332.4953,330.7256,10037.39
13.572,6380.670,6382.466,6380.195,-2.365,-2.392,331.3325,329.5524,10039.82
13.622,6397.207,6387.609,6396.645,-2.351,-2.281,330.1763,328.4337,10043.37
13.672,6413.685,6408.629,6413.038,-2.335,-2.333,329.0274,327.2892,10044.43
13.722,6430.106,6434.920,6429.373,-2.320,-2.428,327.8862,326.0982,10046.07
13.772,6446.471,6453.771,6445.647,-2.309,-2.465,326.7513,324.8892,10050.62
13.822,6462.779,6454.853,6461.863,-2.292,-2.321,325.6233,323.7507,10051.66
13.872,6479.030,6470.473,6478.021,-2.274,-2.445,324.5039,322.5515,10047.33
13.922,6495.226,6486.846,6494.123,-2.264,-2.096,323.3913,321.5233,10047.29
13.972,6511.367,6507.496,6510.171,-2.257,-2.212,322.2829,320.4384,10050.99
14.022,6527.452,6526.885,6526.167,-2.247,-2.191,321.1787,319.3635,10058.52
14.072,6543.482,6549.387,6542.107,-2.230,-2.288,320.0811,318.2410,10067.21
14.122,6559.457,6552.991,6557.993,-2.210,-2.131,318.9925,317.1956,10074.62
14.172,6575.378,6576.856,6573.826,-2.189,-2.133,317.9141,316.1494,10079.90
