Time,Real_Alt,Baro_Alt,kf_altitude,Real_G,Sens_G,Real_Vel,kf_velocity,Pred_Apogee
14.395,6700.020,6703.736,6647.325,-2.133,-2.060,316.2215,311.7356,10980.78
14.445,6715.806,6718.652,6662.885,-2.116,-2.241,315.1797,310.6364,10971.03
14.495,6731.541,6732.258,6678.392,-2.100,-1.988,314.1461,309.6611,10964.18
14.545,6747.224,6747.845,6693.849,-2.084,-2.101,313.1205,308.6305,10955.99
14.595,6762.856,6760.647,6709.254,-2.068,-2.157,312.1027,307.5726,10947.11
14.645,6778.437,6780.288,6724.606,-2.052,-2.141,311.0926,306.5225,10938.36
14.695,6793.968,6795.062,6739.908,-2.037,-2.000,310.0901,305.5417,10931.22
14.745,6809.448,6806.626,6755.159,-2.027,-2.098,309.0939,304.5125,10922.87
14.795,6824.880,6820.212,6770.360,-2.018,-2.045,308.1023,303.5095,10915.15
14.845,6840.261,6839.844,6785.511,-2.010,-1.940,307.1148,302.5580,10908.57
14.895,6855.594,6849.274,6800.615,-2.002,-1.967,306.1313,301.5930,10901.67
14.945,6870.877,6872.391,6815.672,-1.994,-1.853,305.1517,300.6841,10896.04
14.995,6886.111,6880.364,6830.684,-1.986,-1.840,304.1762,299.7817,10890.50
15.045,6901.297,6901.913,6845.650,-1.978,-1.872,303.2046,298.8637,10884.60
15.095,6916.434,6914.631,6860.570,-1.970,-1.886,302.2368,297.9389,10878.47
15.145,6931.523,6927.352,6875.445,-1.962,-1.809,301.2729,297.0514,10873.21
15.195,6946.564,6944.772,6890.274,-1.954,-1.959,300.3128,296.0905,10866.18
15.245,6961.557,6963.394,6905.053,-1.947,-2.072,299.3564,295.0740,10857.80
15.295,6976.502,6974.286,6919.782,-1.939,-2.024,298.4038,294.0813,10849.94
15.345,6991.399,6987.565,6934.462,-1.931,-1.984,297.4549,293.1082,10842.53
15.395,7006.250,7002.205,6949.094,-1.924,-1.884,296.5097,292.1843,10836.20
15.445,7021.052,7022.359,6963.681,-1.917,-1.822,295.5681,291.2908,10830.58
15.495,7035.808,7039.804,6978.221,-1.910,-2.049,294.6300,290.2857,10822.29
15.545,7050.518,7053.058,6992.713,-1.902,-1.761,293.6954,289.4222,10817.28
15.595,7065.180,7062.834,7007.161,-1.895,-1.903,292.7643,288.4886,10810.63
15.645,7079.796,7083.957,7021.564,-1.888,-1.742,291.8367,287.6344,10805.77
15.695,7094.366,7090.899,7035.922,-1.881,-1.934,290.9125,286.6856,10798.70
15.745,7108.889,7107.823,7050.232,-1.875,-2.009,289.9917,285.7001,10790.72
15.795,7123.367,7120.020,7064.494,-1.868,-1.917,289.0743,284.7597,10783.80
15.845,7137.799,7139.966,7078.709,-1.861,-1.829,288.1601,283.8628,10777.80
15.895,7152.185,7155.477,7092.880,-1.854,-1.790,287.2494,282.9849,10772.26
15.945,7166.526,7168.292,7107.007,-1.847,-1.885,286.3419,282.0605,10765.58
15.995,7180.821,7183.717,7121.089,-1.841,-1.704,285.4376,281.2248,10760.93
16.045,7195.071,7196.010,7135.126,-1.834,-1.894,284.5366,280.2956,10754.12
16.095,7209.276,7208.206,7149.118,-1.828,-1.892,283.6388,279.3677,10747.29
16.145,7223.437,7224.778,7163.062,-1.821,-1.910,282.7441,278.4308,10740.23
16.195,7237.552,7237.143,7176.960,-1.815,-1.928,281.8526,277.4851,10732.93
16.245,7251.624,7253.251,7190.812,-1.809,-1.862,280.9641,276.5718,10726.37
16.295,7265.651,7268.742,7204.619,-1.802,-1.733,280.0788,275.7216,10721.21
16.345,7279.633,7281.486,7218.383,-1.796,-1.807,279.1965,274.8354,10715.23
16.395,7293.572,7296.613,7232.103,-1.790,-1.808,278.3173,273.9485,10709.17
16.445,7307.466,7305.039,7245.776,-1.784,-1.926,277.4411,273.0038,10701.80
16.495,7321.317,7323.193,7259.403,-1.778,-1.894,276.5679,272.0750,10694.75
16.545,7335.125,7332.176,7272.985,-1.769,-1.798,275.6983,271.1931,10688.75
16.595,7348.889,7346.274,7286.524,-1.761,-1.665,274.8329,270.3764,10684.21
16.645,7362.610,7364.630,7300.021,-1.752,-1.746,273.9716,269.5199,10678.75
16.695,7376.287,7375.556,7313.477,-1.744,-1.712,273.1142,268.6803,10673.64
16.745,7389.922,7390.825,7326.889,-1.736,-1.747,272.2608,267.8235,10668.11
16.795,7403.515,7403.816,7340.258,-1.729,-1.830,271.4113,266.9261,10661.66
16.845,7417.065,7418.150,7353.582,-1.721,-1.850,270.5656,266.0187,10654.95
16.895,7430.573,7431.639,7366.860,-1.713,-1.785,269.7235,265.1432,10648.96
16.945,7444.038,7443.903,7380.098,-1.706,-1.651,268.8852,264.3335,10644.39
16.995,7457.462,7459.743,7393.292,-1.699,-1.805,268.0505,263.4481,10638.15
17.045,7470.845,7471.121,7406.443,-1.692,-1.773,267.2192,262.5786,10632.21
17.095,7484.186,7485.117,7419.550,-1.685,-1.744,266.3915,261.7232,10626.57
17.145,7497.485,7498.098,7432.616,-1.678,-1.690,265.5672,260.8941,10621.52
17.195,7510.743,7511.084,7445.642,-1.671,-1.549,264.7462,260.1343,10617.98
17.245,7523.961,7522.525,7458.627,-1.664,-1.765,263.9285,259.2684,10612.07
17.295,7537.137,7536.583,7471.570,-1.658,-1.638,263.1141,258.4648,10607.52
17.345,7550.273,7548.674,7484.473,-1.651,-1.667,262.3028,257.6470,10602.63
17.395,7563.369,7565.376,7497.334,-1.645,-1.753,261.4947,256.7869,10596.81
17.445,7576.424,7574.598,7510.153,-1.639,-1.618,260.6897,255.9931,10592.41
17.495,7589.439,7589.186,7522.935,-1.633,-1.511,259.8877,255.2518,10589.17
17.545,7602.414,7600.920,7535.676,-1.626,-1.695,259.0887,254.4203,10583.93
17.595,7615.348,7615.610,7548.377,-1.620,-1.668,258.2927,253.6020,10578.97
17.645,7628.244,7627.686,7561.038,-1.614,-1.562,257.4996,252.8360,10575.13
17.695,7641.099,7642.456,7573.659,-1.609,-1.690,256.7094,252.0068,10569.89
17.745,7653.915,7653.847,7586.239,-1.603,-1.705,255.9221,251.1707,10564.48
17.795,7666.692,7665.803,7598.777,-1.597,-1.621,255.1375,250.3757,10559.96
17.845,7679.430,7681.125,7611.275,-1.592,-1.716,254.3557,249.5340,10554.39
17.895,7692.129,7692.529,7623.731,-1.586,-1.692,253.5767,248.7041,10549.10
17.945,7704.788,7704.406,7636.146,-1.581,-1.653,252.8003,247.8932,10544.19
17.995,7717.409,7716.561,7648.519,-1.575,-1.695,252.0267,247.0620,10538.83
18.045,7729.992,7730.907,7660.854,-1.570,-1.498,251.2556,246.3270,10535.55
18.095,7742.536,7742.721,7673.150,-1.565,-1.622,250.4872,245.5316,10530.94
18.145,7755.041,7753.922,7685.406,-1.559,-1.628,249.7213,244.7332,10526.26
18.195,7767.508,7769.050,7697.623,-1.554,-1.671,248.9580,243.9138,10521.10
18.245,7779.937,7781.237,7709.800,-1.549,-1.458,248.1971,243.1984,10518.17
18.295,7792.329,7792.022,7721.940,-1.544,-1.643,247.4388,242.3927,10513.31
18.345,7804.682,7803.421,7734.041,-1.539,-1.598,246.6829,241.6091,10508.89
18.395,7816.997,7815.991,7746.101,-1.534,-1.615,245.9294,240.8172,10504.29
18.445,7829.275,7828.682,7758.124,-1.529,-1.455,245.1784,240.1037,10501.36
18.495,7841.516,7842.484,7841.102,-1.525,-1.637,244.4297,244.7405,10685.52
18.545,7853.719,7853.744,7853.319,-1.520,-1.581,243.6833,243.9649,10681.25
18.595,7865.884,7867.157,7865.498,-1.515,-1.604,242.9392,243.1783,10676.78
18.645,7878.013,7877.063,7877.638,-1.510,-1.538,242.1975,242.4241,10672.95
18.695,7890.104,7890.811,7889.740,-1.506,-1.527,241.4580,241.6751,10669.24
18.745,7902.159,7903.292,7901.806,-1.501,-1.474,240.7208,240.9521,10666.08
18.795,7914.177,7913.583,7913.836,-1.497,-1.381,239.9857,240.2748,10663.88
18.845,7926.158,7926.310,7926.077,-1.492,-1.485,239.2529,239.5728,10661.39
18.895,7938.102,7938.195,7938.091,-1.488,-1.479,238.5222,238.8538,10658.32
18.945,7950.010,7949.868,7949.978,-1.484,-1.507,237.7937,238.1096,10654.64
18.995,7961.882,7961.715,7961.835,-1.479,-1.368,237.0673,237.4341,10652.39
19.045,7973.717,7973.555,7973.665,-1.475,-1.457,236.3430,236.7155,10649.22
19.095,7985.516,7985.253,7985.448,-1.471,-1.539,235.6207,235.9541,10645.15
19.145,7997.279,7997.155,7997.218,-1.467,-1.416,234.9006,235.2573,10642.44
19.195,8009.006,8009.080,8008.978,-1.463,-1.412,234.1824,234.5681,10639.90
19.245,8020.698,8020.724,8020.694,-1.459,-1.360,233.4663,233.9020,10637.84
19.295,8032.353,8032.174,8032.352,-1.455,-1.437,232.7521,233.1908,10634.78
19.345,8043.973,8043.749,8043.970,-1.451,-1.433,232.0398,232.4793,10631.72
19.395,8055.557,8055.686,8055.587,-1.447,-1.387,231.3295,231.8031,10629.41
19.445,8067.106,8067.143,8067.157,-1.443,-1.544,230.6211,231.0454,10625.38
19.495,8078.619,8078.744,8078.695,-1.439,-1.468,229.9146,230.3276,10622.18
19.545,8090.097,8090.323,8090.204,-1.435,-1.523,229.2100,229.5861,10618.50
19.595,8101.540,8101.803,8101.676,-1.431,-1.429,228.5072,228.8912,10615.76
19.645,8112.948,8112.811,8113.082,-1.428,-1.314,227.8062,228.2338,10613.75
19.695,8124.320,8124.320,8124.465,-1.424,-1.409,227.1071,227.5359,10610.95
19.745,8135.658,8135.609,8135.808,-1.420,-1.488,226.4098,226.7961,10607.22
19.795,8146.961,8147.181,8147.134,-1.417,-1.406,225.7143,226.1090,10604.61
19.845,8158.229,8157.988,8158.393,-1.413,-1.303,225.0205,225.4490,10602.51
19.895,8169.463,8169.619,8169.646,-1.410,-1.448,224.3284,224.7372,10599.39
19.945,8180.662,8180.533,8180.841,-1.406,-1.439,223.6381,224.0148,10596.00
19.995,8191.826,8191.682,8192.000,-1.403,-1.448,222.9496,223.2874,10592.51
20.045,8202.957,8202.883,8203.129,-1.399,-1.348,222.2627,222.6129,10590.08
20.095,8214.052,8213.784,8214.210,-1.396,-1.415,221.5775,221.8957,10586.81
20.145,8225.114,8225.230,8225.282,-1.392,-1.477,220.8940,221.1684,10583.32
20.195,8236.141,8235.981,8236.298,-1.389,-1.478,220.2122,220.4258,10579.49
20.245,8247.135,8247.390,8247.310,-1.386,-1.304,219.5319,219.7905,10577.88
20.295,8258.094,8258.131,8258.272,-1.382,-1.289,218.8533,219.1505,10576.14
20.345,8269.020,8269.125,8269.208,-1.379,-1.315,218.1763,218.5008,10574.19
20.395,8279.911,8279.952,8280.104,-1.376,-1.346,217.5009,217.8322,10571.85
20.445,8290.769,8290.920,8290.977,-1.373,-1.284,216.8271,217.1995,10570.23
20.495,8301.593,8301.564,8301.803,-1.369,-1.393,216.1548,216.5034,10567.33
20.545,8312.384,8312.303,8312.590,-1.366,-1.375,215.4841,215.8137,10564.56
20.595,8323.141,8322.917,8323.334,-1.363,-1.309,214.8150,215.1494,10562.27
20.645,8333.865,8334.102,8334.077,-1.360,-1.365,214.1474,214.4812,10559.92
20.695,8344.555,8344.473,8344.762,-1.357,-1.396,213.4812,213.7811,10556.91
20.745,8355.212,8355.139,8355.414,-1.354,-1.348,212.8166,213.1059,10554.42
20.795,8365.836,8365.782,8366.034,-1.351,-1.326,212.1535,212.4426,10552.15
20.845,8376.427,8376.349,8376.618,-1.348,-1.455,211.4918,211.7152,10548.60
20.895,8386.985,8386.694,8387.152,-1.345,-1.450,210.8315,210.9810,10544.91
20.945,8397.509,8397.413,8397.666,-1.342,-1.339,210.1727,210.3116,10542.51
20.995,8408.001,8407.841,8408.143,-1.339,-1.381,209.5154,209.6196,10539.64
21.045,8418.460,8418.315,8418.588,-1.336,-1.289,208.8594,208.9741,10537.68
21.095,8428.886,8429.157,8429.030,-1.333,-1.259,208.2049,208.3628,10536.40
21.145,8439.280,8439.295,8439.423,-1.331,-1.379,207.5518,207.6806,10533.75
21.195,8449.641,8449.654,8449.782,-1.328,-1.281,206.9000,207.0465,10532.02
21.245,8459.969,8460.214,8460.124,-1.325,-1.415,206.2497,206.3566,10529.20
21.295,8470.265,8470.207,8470.411,-1.322,-1.238,205.6006,205.7401,10527.77
21.345,8480.528,8480.606,8480.678,-1.320,-1.297,204.9530,205.1006,10525.91
21.395,8490.759,8490.604,8490.897,-1.317,-1.232,204.3066,204.4836,10524.49
21.445,8500.958,8500.824,8501.088,-1.314,-1.312,203.6616,203.8287,10522.32
21.495,8511.124,8510.986,8511.246,-1.312,-1.227,203.0179,203.2158,10520.95
21.545,8521.259,8521.360,8521.389,-1.309,-1.372,202.3754,202.5415,10518.41
21.595,8531.361,8531.331,8531.489,-1.306,-1.262,201.7343,201.9158,10516.79
21.645,8541.431,8541.356,8541.556,-1.304,-1.280,201.0944,201.2796,10514.98
21.695,8551.469,8551.317,8551.586,-1.301,-1.266,200.4557,200.6476,10513.23
21.745,8561.475,8561.768,8561.614,-1.299,-1.200,199.8183,200.0653,10512.43
21.795,8571.450,8571.431,8571.592,-1.296,-1.216,199.1821,199.4625,10511.22
21.845,8581.392,8581.607,8581.553,-1.294,-1.265,198.5472,198.8442,10509.73
21.895,8591.303,8591.031,8591.452,-1.291,-1.230,197.9135,198.2244,10508.19
21.945,8601.183,8601.131,8601.335,-1.289,-1.223,197.2809,197.6169,10506.86
21.995,8611.030,8610.841,8611.178,-1.286,-1.289,196.6496,196.9716,10504.86
22.045,8620.846,8620.985,8621.009,-1.284,-1.299,196.0195,196.3333,10502.99
22.095,8630.631,8630.796,8630.810,-1.282,-1.219,195.3905,195.7349,10501.84
22.145,8640.384,8640.397,8640.570,-1.279,-1.248,194.7627,195.1165,10500.33
22.195,8650.106,8650.094,8650.298,-1.277,-1.239,194.1361,194.5013,10498.84
22.245,8659.796,8659.603,8659.982,-1.275,-1.243,193.5106,193.8776,10497.19
22.295,8669.456,8669.404,8669.646,-1.272,-1.243,192.8863,193.2590,10495.65
22.345,8679.084,8678.805,8679.265,-1.270,-1.189,192.2630,192.6591,10494.46
22.395,8688.681,8688.849,8688.881,-1.268,-1.173,191.6409,192.0828,10493.70
22.445,8698.246,8698.259,8698.457,-1.265,-1.262,191.0199,191.4566,10492.00
22.495,8707.781,8707.742,8707.999,-1.263,-1.257,190.4000,190.8312,10490.33
22.545,8717.285,8717.185,8717.506,-1.261,-1.296,189.7812,190.1841,10488.25
22.595,8726.758,8726.893,8726.994,-1.259,-1.221,189.1635,189.5814,10487.00
22.645,8736.200,8736.082,8736.438,-1.257,-1.210,188.5468,188.9757,10485.67
22.695,8745.611,8745.635,8745.857,-1.254,-1.307,187.9312,188.3271,10483.57
22.745,8754.991,8754.756,8755.229,-1.252,-1.298,187.3167,187.6741,10481.38
22.795,8764.341,8764.628,8764.601,-1.250,-1.154,186.7033,187.1090,10480.79
22.845,8773.660,8773.655,8773.925,-1.248,-1.157,186.0908,186.5326,10479.97
22.895,8782.949,8782.962,8783.221,-1.246,-1.209,185.4794,185.9308,10478.70
22.945,8792.206,8791.984,8792.473,-1.244,-1.300,184.8691,185.2766,10476.50
22.995,8801.434,8801.222,8801.691,-1.242,-1.319,184.2597,184.6137,10474.14
23.045,8810.631,8810.822,8810.902,-1.240,-1.228,183.6514,184.0087,10472.81
23.095,8819.797,8819.649,8820.064,-1.238,-1.151,183.0441,183.4303,10471.93
23.145,8828.933,8828.714,8829.193,-1.236,-1.183,182.4377,182.8339,10470.72
23.195,8838.039,8838.241,8838.314,-1.234,-1.310,181.8323,182.1891,10468.70
23.245,8847.115,8846.949,8847.384,-1.232,-1.179,181.2279,181.5963,10467.55
23.295,8856.160,8856.341,8856.443,-1.230,-1.212,180.6244,180.9986,10466.37
23.345,8865.176,8865.390,8865.475,-1.228,-1.136,180.0220,180.4387,10465.81
23.395,8874.161,8874.354,8874.476,-1.226,-1.149,179.4204,179.8710,10465.11
23.445,8883.116,8883.086,8883.433,-1.224,-1.282,178.8199,179.2306,10463.15
23.495,8892.041,8892.138,8892.366,-1.222,-1.220,178.2203,178.6247,10461.79
23.545,8900.936,8900.733,8901.252,-1.220,-1.307,177.6216,177.9664,10459.51
23.595,8909.801,8909.712,8910.112,-1.218,-1.197,177.0238,177.3663,10458.24
23.645,8918.636,8918.784,8918.956,-1.216,-1.162,176.4269,176.7905,10457.40
23.695,8927.442,8927.221,8927.751,-1.214,-1.128,175.8310,176.2199,10456.61
23.745,8936.218,8936.111,8936.522,-1.213,-1.212,175.2359,175.6120,10455.19
23.795,8944.964,8945.009,8945.272,-1.211,-1.203,174.6418,175.0134,10453.94
23.845,8953.680,8953.797,8953.998,-1.209,-1.116,174.0486,174.4593,10453.44
23.895,8962.366,8962.537,8962.696,-1.207,-1.297,173.4562,173.8181,10451.48
23.945,8971.023,8970.970,8971.350,-1.205,-1.199,172.8647,173.2175,10450.18
23.995,8979.651,8979.402,8979.963,-1.204,-1.257,172.2741,172.5827,10448.33
24.045,8988.249,8988.054,8988.549,-1.202,-1.199,171.6843,171.9785,10446.97
24.095,8996.817,8996.574,8997.103,-1.200,-1.165,171.0954,171.3897,10445.86
24.145,9005.356,9005.548,9005.652,-1.198,-1.120,170.5073,170.8372,10445.38
24.195,9013.866,9013.930,9014.165,-1.197,-1.286,169.9201,170.1989,10443.46
24.245,9022.346,9022.311,9022.641,-1.195,-1.225,169.3337,169.5873,10441.99
24.295,9030.797,9030.600,9031.079,-1.193,-1.141,168.7481,169.0122,10441.10
24.345,9039.219,9039.461,9039.511,-1.192,-1.249,168.1633,168.3978,10439.62
24.395,9047.611,9047.784,9047.908,-1.190,-1.263,167.5794,167.7740,10437.96
24.445,9055.974,9055.871,9056.259,-1.188,-1.269,166.9962,167.1390,10436.11
24.495,9064.308,9064.380,9064.590,-1.187,-1.121,166.4139,166.5822,10435.52
24.545,9072.613,9072.765,9072.896,-1.185,-1.220,165.8323,165.9794,10434.20
24.595,9080.889,9080.665,9081.153,-1.184,-1.149,165.2516,165.3998,10433.23
24.645,9089.136,9089.191,9089.397,-1.182,-1.134,164.6716,164.8370,10432.56
24.695,9097.354,9097.373,9097.610,-1.180,-1.268,164.0924,164.2072,10430.81
24.745,9105.543,9105.293,9105.777,-1.179,-1.175,163.5140,163.6152,10429.64
24.795,9113.703,9113.417,9113.915,-1.177,-1.138,162.9363,163.0410,10428.75
24.845,9121.834,9121.747,9122.035,-1.176,-1.270,162.3594,162.4089,10426.96
24.895,9129.937,9129.998,9130.133,-1.174,-1.178,161.7832,161.8265,10425.96
24.945,9138.010,9137.868,9138.192,-1.173,-1.126,161.2078,161.2638,10425.26
24.995,9146.055,9146.332,9146.247,-1.171,-1.078,160.6331,160.7377,10425.15
25.045,9154.071,9154.188,9154.265,-1.170,-1.160,160.0592,160.1662,10424.34
25.095,9162.059,9161.974,9162.242,-1.168,-1.252,159.4860,159.5432,10422.71
25.145,9170.017,9169.985,9170.193,-1.167,-1.199,158.9135,158.9481,10421.51
25.195,9177.947,9178.126,9178.127,-1.165,-1.150,158.3417,158.3843,10420.81
25.245,9185.849,9185.762,9186.017,-1.164,-1.230,157.7707,157.7729,10419.35
25.295,9193.722,9193.742,9193.883,-1.162,-1.165,157.2003,157.1967,10418.45
25.345,9201.566,9201.778,9201.729,-1.161,-1.246,156.6307,156.5873,10417.03
25.395,9209.382,9209.201,9209.526,-1.160,-1.144,156.0618,156.0154,10416.21
25.445,9217.170,9217.211,9217.308,-1.158,-1.098,155.4936,155.4737,10415.82
25.495,9224.929,9224.959,9225.062,-1.157,-1.089,154.9260,154.9360,10415.50
25.545,9232.660,9232.455,9232.776,-1.155,-1.127,154.3592,154.3728,10414.78
25.595,9240.362,9240.170,9240.464,-1.154,-1.185,153.7930,153.7822,10413.65
25.645,9248.036,9247.746,9248.118,-1.153,-1.141,153.2275,153.2105,10412.79
25.695,9255.682,9255.461,9255.748,-1.151,-1.150,152.6627,152.6369,10411.91
25.745,9263.300,9263.007,9263.347,-1.150,-1.117,152.0985,152.0780,10411.25
25.795,9270.889,9271.067,9270.944,-1.149,-1.058,151.5349,151.5632,10411.27
25.845,9278.451,9278.701,9278.519,-1.147,-1.183,150.9721,150.9889,10410.40
25.895,9285.984,9285.709,9286.035,-1.146,-1.202,150.4098,150.3885,10409.12
25.945,9293.489,9293.600,9293.544,-1.145,-1.117,149.8482,149.8423,10408.69
25.995,9300.966,9301.223,9301.033,-1.143,-1.152,149.2873,149.2833,10408.05
26.045,9308.415,9308.250,9308.470,-1.142,-1.166,148.7270,148.7044,10407.10
26.095,9315.836,9316.108,9315.903,-1.141,-1.086,148.1674,148.1785,10406.94
26.145,9323.229,9323.432,9323.306,-1.139,-1.107,147.6083,147.6398,10406.59
26.195,9330.594,9330.425,9330.660,-1.138,-1.114,147.0499,147.0856,10405.99
26.245,9337.931,9338.211,9338.012,-1.137,-1.188,146.4921,146.5096,10405.11
26.295,9345.240,9345.196,9345.315,-1.136,-1.171,145.9349,145.9313,10404.17
26.345,9352.521,9352.471,9352.592,-1.134,-1.146,145.3784,145.3652,10403.42
26.395,9359.775,9359.544,9359.829,-1.133,-1.188,144.8224,144.7733,10402.27
26.445,9367.001,9367.121,9367.058,-1.132,-1.109,144.2670,144.2316,10401.88
26.495,9374.199,9373.918,9374.236,-1.131,-1.199,143.7123,143.6333,10400.66
26.545,9381.369,9381.470,9381.408,-1.130,-1.133,143.1581,143.0795,10400.09
26.595,9388.511,9388.243,9388.532,-1.128,-1.111,142.6045,142.5250,10399.48
26.645,9395.626,9395.379,9395.629,-1.127,-1.184,142.0515,141.9362,10398.39
26.695,9402.713,9402.760,9402.716,-1.126,-1.054,141.4990,141.4207,10398.35
26.745,9409.773,9409.649,9409.768,-1.125,-1.038,140.9472,140.9075,10398.32
26.795,9416.805,9416.957,9416.808,-1.124,-1.126,140.3959,140.3600,10397.83
26.845,9423.809,9423.878,9423.814,-1.123,-1.173,139.8452,139.7869,10396.98
26.895,9430.786,9430.780,9430.789,-1.122,-1.106,139.2950,139.2444,10396.55
26.945,9437.736,9437.857,9437.745,-1.120,-1.066,138.7454,138.7251,10396.45
26.995,9444.658,9444.745,9444.672,-1.119,-1.107,138.1963,138.1848,10396.05
27.045,9451.552,9451.500,9451.562,-1.118,-1.195,137.6478,137.5964,10394.99
27.095,9458.419,9458.288,9458.422,-1.117,-1.031,137.0998,137.0860,10395.01
27.145,9465.259,9465.214,9465.261,-1.116,-1.031,136.5524,136.5789,10395.03
27.195,9472.071,9472.023,9472.074,-1.115,-1.070,136.0055,136.0523,10394.85
27.245,9478.856,9478.690,9478.854,-1.114,-1.074,135.4591,135.5201,10394.53
27.295,9485.614,9485.420,9485.606,-1.113,-1.104,134.9133,134.9725,10394.02
27.345,9492.344,9492.417,9492.346,-1.112,-1.106,134.3680,134.4324,10393.62
27.395,9499.047,9499.172,9499.062,-1.110,-1.074,133.8232,133.9091,10393.44
27.445,9505.723,9505.707,9505.742,-1.109,-1.045,133.2790,133.3955,10393.39
27.495,9512.372,9512.582,9512.409,-1.108,-1.069,132.7352,132.8766,10393.27
27.545,9518.993,9519.129,9519.045,-1.107,-1.069,132.1920,132.3552,10393.12
27.595,9525.587,9525.815,9525.659,-1.106,-1.051,131.6493,131.8448,10393.11
27.645,9532.155,9532.147,9532.232,-1.105,-1.146,131.1071,131.2801,10392.38
27.695,9538.695,9538.566,9538.771,-1.104,-1.109,130.5654,130.7295,10391.83
27.745,9545.208,9545.042,9545.280,-1.103,-1.087,130.0242,130.1884,10391.39
27.795,9551.694,9551.973,9551.787,-1.102,-1.107,129.4834,129.6516,10391.04
27.845,9558.152,9558.340,9558.261,-1.101,-1.087,128.9432,129.1212,10390.76
27.895,9564.584,9564.741,9564.705,-1.100,-1.126,128.4034,128.5700,10390.22
27.945,9570.989,9571.009,9571.115,-1.099,-1.016,127.8641,128.0681,10390.28
27.995,9577.367,9577.496,9577.505,-1.098,-1.049,127.3253,127.5532,10390.20
28.045,9583.718,9583.832,9583.867,-1.097,-1.105,126.7869,127.0102,10389.75
28.095,9590.042,9590.328,9590.212,-1.097,-1.039,126.2491,126.5042,10389.78
28.145,9596.339,9596.062,9596.499,-1.096,-1.041,125.7116,125.9791,10389.53
28.195,9602.610,9602.769,9602.783,-1.095,-1.082,125.1747,125.4481,10389.23
28.245,9608.853,9608.925,9609.035,-1.094,-1.163,124.6382,124.8743,10388.42
28.295,9615.070,9614.934,9615.246,-1.093,-1.173,124.1022,124.2886,10387.44
28.345,9621.260,9621.096,9621.429,-1.092,-1.029,123.5666,123.7731,10387.31
28.395,9627.423,9627.690,9627.609,-1.091,-1.022,123.0314,123.2742,10387.41
28.445,9633.559,9633.307,9633.735,-1.090,-1.145,122.4967,122.6988,10386.55
28.495,9639.669,9639.375,9639.831,-1.089,-1.014,121.9625,122.1867,10386.46
28.545,9645.752,9646.027,9645.934,-1.088,-1.034,121.4287,121.6823,10386.48
28.595,9651.808,9651.930,9652.001,-1.087,-1.040,120.8953,121.1698,10386.40
28.645,9657.837,9657.748,9658.028,-1.086,-1.160,120.3623,120.5918,10385.52
28.695,9663.840,9663.570,9664.019,-1.086,-1.044,119.8298,120.0651,10385.25
28.745,9669.816,9670.035,9670.010,-1.085,-1.047,119.2977,119.5525,10385.17
28.795,9675.766,9675.859,9675.968,-1.084,-1.097,118.7661,119.0107,10384.74
28.845,9681.689,9681.678,9681.893,-1.083,-1.074,118.2348,118.4767,10384.38
28.895,9687.586,9687.507,9687.787,-1.082,-1.020,117.7040,117.9671,10384.31
28.945,9693.456,9693.675,9693.673,-1.081,-1.016,117.1736,117.4686,10384.40
28.995,9699.299,9699.154,9699.513,-1.080,-1.029,116.6436,116.9524,10384.25
29.045,9705.116,9705.030,9705.330,-1.080,-1.033,116.1141,116.4360,10384.10
29.095,9710.906,9711.082,9711.136,-1.079,-1.149,115.5849,115.8705,10383.39
29.145,9716.670,9716.855,9716.914,-1.078,-0.993,115.0561,115.3816,10383.58
29.195,9722.408,9722.479,9722.660,-1.077,-1.072,114.5278,114.8500,10383.25
29.245,9728.119,9728.371,9728.389,-1.076,-1.039,113.9998,114.3399,10383.19
29.295,9733.804,9734.027,9734.088,-1.076,-1.113,113.4722,113.7919,10382.72
29.345,9739.462,9739.310,9739.740,-1.075,-1.019,112.9450,113.2781,10382.59
29.395,9745.094,9745.039,9745.371,-1.074,-1.121,112.4183,112.7174,10381.93
29.445,9750.700,9750.699,9750.979,-1.073,-0.994,111.8918,112.2207,10382.00
29.495,9756.279,9756.494,9756.571,-1.072,-1.109,111.3658,111.6744,10381.52
29.545,9761.832,9761.732,9762.119,-1.072,-1.140,110.8402,111.1025,10380.74
29.595,9767.359,9767.614,9767.657,-1.071,-1.130,110.3149,110.5469,10380.17
29.645,9772.860,9772.715,9773.146,-1.070,-1.019,109.7900,110.0332,10380.03
29.695,9778.334,9778.527,9778.629,-1.069,-1.090,109.2655,109.4951,10379.65
29.745,9783.782,9783.981,9784.085,-1.069,-1.002,108.7413,109.0003,10379.73
29.795,9789.204,9789.059,9789.496,-1.068,-1.098,108.2175,108.4474,10379.17
29.845,9794.599,9794.773,9794.899,-1.067,-1.014,107.6941,107.9457,10379.18
29.895,9799.969,9800.202,9800.280,-1.066,-0.989,107.1711,107.4579,10379.34
29.945,9805.312,9805.175,9805.614,-1.066,-1.099,106.6484,106.9046,10378.78
29.995,9810.629,9810.690,9810.934,-1.065,-1.000,106.1260,106.4059,10378.81
30.045,9815.921,9816.107,9816.234,-1.064,-1.026,105.6040,105.8985,10378.75
30.095,9821.186,9821.249,9821.502,-1.064,-1.032,105.0824,105.3838,10378.61
30.145,9826.424,9826.249,9826.730,-1.063,-1.047,104.5611,104.8545,10378.30
